Time,H,Q
44713.625,0.94,189.95
44713.66667,0.94,189.95
44713.70833,0.94,189.95
44713.75,0.94,189.95
44713.79167,0.94,189.95
44713.83333,0.93,187.86
44713.875,0.93,187.86
44713.91667,0.93,187.86
44713.95833,0.92,185.77
44714,0.92,185.77
44714.04167,0.92,185.77
44714.08333,0.91,183.7
44714.125,0.91,183.7
44714.16667,0.9,181.65
44714.20833,0.89,179.6
44714.25,0.88,177.56
44714.29167,0.87,175.54
44714.33333,0.86,173.53
44714.375,0.85,171.53
44714.41667,0.84,169.54
44714.45833,0.84,169.54
44714.5,0.85,171.53
44714.54167,0.84,169.54
44714.58333,0.84,169.54
44714.625,0.84,169.54
44714.66667,0.84,169.54
44714.70833,0.84,169.54
44714.75,0.85,171.53
44714.79167,0.86,173.53
44714.83333,0.87,175.54
44714.875,0.88,177.56
44714.91667,0.87,175.54
44714.95833,0.87,175.54
44715,0.87,175.54
44715.04167,0.87,175.54
44715.08333,0.87,175.54
44715.125,0.87,175.54
44715.16667,0.87,175.54
44715.20833,0.87,175.54
44715.25,0.87,175.54
44715.29167,0.86,173.53
44715.33333,0.86,173.53
44715.375,0.85,171.53
44715.41667,0.85,171.53
44715.45833,0.86,173.53
44715.5,0.88,177.56
44715.54167,0.9,181.65
44715.58333,0.92,185.77
44715.625,0.94,189.95
44715.66667,0.97,196.3
44715.70833,1,202.75
44715.75,1.02,207.11
44715.79167,1.02,207.11
44715.83333,1.03,209.31
44715.875,1.04,211.52
44715.91667,1.05,213.74
44715.95833,1.07,218.21
44716,1.1,225.01
44716.04167,1.12,229.61
44716.08333,1.13,231.92
44716.125,1.12,229.61
44716.16667,1.11,227.3
44716.20833,1.1,225.01
44716.25,1.09,222.74
44716.29167,1.08,220.47
44716.33333,1.07,218.21
44716.375,1.06,215.97
44716.41667,1.05,213.74
44716.45833,1.04,211.52
44716.5,1.03,209.31
44716.54167,1.02,207.11
44716.58333,1,202.75
44716.625,0.99,200.59
44716.66667,0.98,198.44
44716.70833,0.98,198.44
44716.75,0.97,196.3
44716.79167,0.96,194.17
44716.83333,0.94,189.95
44716.875,0.92,185.77
44716.91667,0.91,183.7
44716.95833,0.89,179.6
44717,0.88,177.56
44717.04167,0.87,175.54
44717.08333,0.87,175.54
44717.125,0.87,175.54
44717.16667,0.87,175.54
44717.20833,0.87,175.54
44717.25,0.87,175.54
44717.29167,0.87,175.54
44717.33333,0.86,173.53
44717.375,0.85,171.53
44717.41667,0.85,171.53
44717.45833,0.84,169.54
44717.5,0.84,169.54
44717.54167,0.83,167.56
44717.58333,0.82,165.6
44717.625,0.82,165.6
44717.66667,0.81,163.64
44717.70833,0.81,163.64
44717.75,0.81,163.64
44717.79167,0.81,163.64
44717.83333,0.8,161.7
44717.875,0.79,159.77
44717.91667,0.78,157.85
44717.95833,0.78,157.85
44718,0.77,155.94
44718.04167,0.77,155.94
44718.08333,0.77,155.94
44718.125,0.76,154.05
44718.16667,0.76,154.05
44718.20833,0.76,154.05
44718.25,0.75,152.16
44718.29167,0.75,152.16
44718.33333,0.76,154.05
44718.375,0.76,154.05
44718.41667,0.77,155.94
44718.45833,0.78,157.85
44718.5,0.79,159.77
44718.54167,0.79,159.77
44718.58333,0.78,157.85
44718.625,0.78,157.85
44718.66667,0.79,159.77
44718.70833,0.8,161.7
44718.75,0.83,167.56
44718.79167,0.84,169.54
44718.83333,0.85,171.53
44718.875,0.87,175.54
44718.91667,0.89,179.6
44718.95833,0.91,183.7
44719,0.95,192.05
44719.04167,1,202.75
44719.08333,1.07,218.21
44719.125,1.17,241.29
44719.16667,1.27,265.53
44719.20833,1.34,283.18
44719.25,1.4,298.77
44719.29167,1.46,314.77
44719.33333,1.53,333.96
44719.375,1.63,362.38
44719.41667,1.74,394.97
44719.45833,1.84,425.81
44719.5,1.91,448.09
44719.54167,1.97,467.64
44719.58333,2.03,487.61
44719.625,2.1,511.44
44719.66667,2.14,525.3
44719.70833,2.17,535.83
44719.75,2.16,532.31
44719.79167,2.14,525.3
44719.83333,2.12,518.35
44719.875,2.1,511.44
44719.91667,2.07,501.16
44719.95833,2.04,490.98
44720,2.01,480.91
44720.04167,1.99,474.25
44720.08333,1.96,464.36
44720.125,1.92,451.32
44720.16667,1.88,438.47
44720.20833,1.83,422.67
44720.25,1.8,413.33
44720.29167,1.77,404.1
44720.33333,1.74,394.97
44720.375,1.72,388.94
44720.41667,1.69,379.98
44720.45833,1.67,374.06
44720.5,1.65,368.2
44720.54167,1.61,356.6
44720.58333,1.57,345.19
44720.625,1.54,336.75
44720.66667,1.52,331.19
44720.70833,1.51,328.42
44720.75,1.5,325.67
44720.79167,1.5,325.67
44720.83333,1.5,325.67
44720.875,1.49,322.93
44720.91667,1.47,317.48
44720.95833,1.45,312.07
44721,1.44,309.39
44721.04167,1.42,304.05
44721.08333,1.4,298.77
44721.125,1.38,293.52
44721.16667,1.36,288.33
44721.20833,1.35,285.75
44721.25,1.34,283.18
44721.29167,1.33,280.62
44721.33333,1.32,278.08
44721.375,1.3,273.02
44721.41667,1.29,270.51
44721.45833,1.28,268.01
44721.5,1.27,265.53
44721.54167,1.26,263.05
44721.58333,1.24,258.13
44721.625,1.23,255.69
44721.66667,1.22,253.26
44721.70833,1.21,250.84
44721.75,1.21,250.84
44721.79167,1.21,250.84
44721.83333,1.21,250.84
44721.875,1.21,250.84
44721.91667,1.2,248.44
44721.95833,1.2,248.44
44722,1.19,246.04
44722.04167,1.18,243.66
44722.08333,1.18,243.66
44722.125,1.18,243.66
44722.16667,1.17,241.29
44722.20833,1.17,241.29
44722.25,1.15,236.58
44722.29167,1.14,234.24
44722.33333,1.12,229.61
44722.375,1.1,225.01
44722.41667,1.08,220.47
44722.45833,1.06,215.97
44722.5,1.05,213.74
44722.54167,1.03,209.31
44722.58333,1.02,207.11
44722.625,1.02,207.11
44722.66667,1.02,207.11
44722.70833,1.02,207.11
44722.75,1.01,204.92
44722.79167,1,202.75
44722.83333,1,202.75
44722.875,1,202.75
44722.91667,0.99,200.59
44722.95833,0.98,198.44
44723,0.97,196.3
44723.04167,0.96,194.17
44723.08333,0.96,194.17
44723.125,0.96,194.17
44723.16667,0.95,192.05
44723.20833,0.95,192.05
44723.25,0.94,189.95
44723.29167,0.94,189.95
44723.33333,0.93,187.86
44723.375,0.92,185.77
44723.41667,0.91,183.7
44723.45833,0.91,183.7
44723.5,0.9,181.65
44723.54167,0.89,179.6
44723.58333,0.88,177.56
44723.625,0.87,175.54
44723.66667,0.87,175.54
44723.70833,0.86,173.53
44723.75,0.85,171.53
44723.79167,0.85,171.53
44723.83333,0.84,169.54
44723.875,0.83,167.56
44723.91667,0.83,167.56
44723.95833,0.83,167.56
44724,0.82,165.6
44724.04167,0.82,165.6
44724.08333,0.83,167.56
44724.125,0.84,169.54
44724.16667,0.86,173.53
44724.20833,0.86,173.53
44724.25,0.86,173.53
44724.29167,0.86,173.53
44724.33333,0.85,171.53
44724.375,0.85,171.53
44724.41667,0.84,169.54
44724.45833,0.83,167.56
44724.5,0.82,165.6
44724.54167,0.81,163.64
44724.58333,0.8,161.7
44724.625,0.79,159.77
44724.66667,0.83,167.56
44724.70833,0.93,187.86
44724.75,0.99,200.59
44724.79167,1.01,204.92
44724.83333,1,202.75
44724.875,0.99,200.59
44724.91667,0.98,198.44
44724.95833,0.97,196.3
44725,0.98,198.44
44725.04167,0.99,200.59
44725.08333,0.99,200.59
44725.125,0.98,198.44
44725.16667,0.97,196.3
44725.20833,0.97,196.3
44725.25,0.97,196.3
44725.29167,0.98,198.44
44725.33333,0.98,198.44
44725.375,0.98,198.44
44725.41667,0.98,198.44
44725.45833,0.97,196.3
44725.5,0.97,196.3
44725.54167,0.96,194.17
44725.58333,0.95,192.05
44725.625,0.94,189.95
44725.66667,0.93,187.86
44725.70833,0.92,185.77
44725.75,0.92,185.77
44725.79167,0.91,183.7
44725.83333,0.9,181.65
44725.875,0.89,179.6
44725.91667,0.88,177.56
44725.95833,0.87,175.54
44726,0.86,173.53
44726.04167,0.84,169.54
44726.08333,0.82,165.6
44726.125,0.81,163.64
44726.16667,0.81,163.64
44726.20833,0.8,161.7
44726.25,0.79,159.77
44726.29167,0.78,157.85
44726.33333,0.77,155.94
44726.375,0.75,152.16
44726.41667,0.74,150.29
44726.45833,0.74,150.29
44726.5,0.73,148.43
44726.54167,0.72,146.58
44726.58333,0.71,144.74
44726.625,0.7,142.91
44726.66667,0.7,142.91
44726.70833,0.69,141.1
44726.75,0.69,141.1
44726.79167,0.69,141.1
44726.83333,0.68,139.3
44726.875,0.67,137.51
44726.91667,0.66,135.73
44726.95833,0.65,133.96
44727,0.64,132.2
44727.04167,0.62,128.72
44727.08333,0.61,127
44727.125,0.6,125.29
44727.16667,0.6,125.29
44727.20833,0.59,123.59
44727.25,0.59,123.59
44727.29167,0.59,123.59
44727.33333,0.59,123.59
44727.375,0.58,121.9
44727.41667,0.58,121.9
44727.45833,0.58,121.9
44727.5,0.58,121.9
44727.54167,0.58,121.9
44727.58333,0.57,120.23
44727.625,0.56,118.56
44727.66667,0.56,118.56
44727.70833,0.54,115.27
44727.75,0.55,116.91
44727.79167,0.55,116.91
44727.83333,0.56,118.56
44727.875,0.56,118.56
44727.91667,0.57,120.23
44727.95833,0.58,121.9
44728,0.58,121.9
44728.04167,0.59,123.59
44728.08333,0.6,125.29
44728.125,0.61,127
44728.16667,0.61,127
44728.20833,0.6,125.29
44728.25,0.6,125.29
44728.29167,0.6,125.29
44728.33333,0.61,127
44728.375,0.62,128.72
44728.41667,0.64,132.2
44728.45833,0.66,135.73
44728.5,0.67,137.51
44728.54167,0.68,139.3
44728.58333,0.68,139.3
44728.625,0.69,141.1
44728.66667,0.69,141.1
44728.70833,0.69,141.1
44728.75,0.7,142.91
44728.79167,0.7,142.91
44728.83333,0.7,142.91
44728.875,0.71,144.74
44728.91667,0.71,144.74
44728.95833,0.71,144.74
44729,0.71,144.74
44729.04167,0.71,144.74
44729.08333,0.7,142.91
44729.125,0.71,144.74
44729.16667,0.71,144.74
44729.20833,0.71,144.74
44729.25,0.71,144.74
44729.29167,0.71,144.74
44729.33333,0.7,142.91
44729.375,0.7,142.91
44729.41667,0.69,141.1
44729.45833,0.69,141.1
44729.5,0.69,141.1
44729.54167,0.68,139.3
44729.58333,0.68,139.3
44729.625,0.67,137.51
44729.66667,0.67,137.51
44729.70833,0.67,137.51
44729.75,0.67,137.51
44729.79167,0.67,137.51
44729.83333,0.67,137.51
44729.875,0.66,135.73
44729.91667,0.66,135.73
44729.95833,0.65,133.96
44730,0.64,132.2
44730.04167,0.64,132.2
44730.08333,0.64,132.2
44730.125,0.64,132.2
44730.16667,0.64,132.2
44730.20833,0.63,130.46
44730.25,0.63,130.46
44730.29167,0.63,130.46
44730.33333,0.63,130.46
44730.375,0.64,132.2
44730.41667,0.64,132.2
44730.45833,0.65,133.96
44730.5,0.66,135.73
44730.54167,0.67,137.51
44730.58333,0.68,139.3
44730.625,0.69,141.1
44730.66667,0.7,142.91
44730.70833,0.71,144.74
44730.75,0.71,144.74
44730.79167,0.71,144.74
44730.83333,0.71,144.74
44730.875,0.7,142.91
44730.91667,0.7,142.91
44730.95833,0.7,142.91
44731,0.7,142.91
44731.04167,0.7,142.91
44731.08333,0.69,141.1
44731.125,0.69,141.1
44731.16667,0.68,139.3
44731.20833,0.67,137.51
44731.25,0.66,135.73
44731.29167,0.65,133.96
44731.33333,0.66,135.73
44731.375,0.66,135.73
44731.41667,0.67,137.51
44731.45833,0.68,139.3
44731.5,0.67,137.51
44731.54167,0.67,137.51
44731.58333,0.65,133.96
44731.625,0.64,132.2
44731.66667,0.62,128.72
44731.70833,0.62,128.72
44731.75,0.61,127
44731.79167,0.61,127
44731.83333,0.61,127
44731.875,0.61,127
44731.91667,0.6,125.29
44731.95833,0.6,125.29
44732,0.59,123.59
44732.04167,0.58,121.9
44732.08333,0.58,121.9
44732.125,0.58,121.9
44732.16667,0.58,121.9
44732.20833,0.58,121.9
44732.25,0.58,121.9
44732.29167,0.57,120.23
44732.33333,0.57,120.23
44732.375,0.58,121.9
44732.41667,0.58,121.9
44732.45833,0.58,121.9
44732.5,0.58,121.9
44732.54167,0.58,121.9
44732.58333,0.58,121.9
44732.625,0.58,121.9
44732.66667,0.58,121.9
44732.70833,0.57,120.23
44732.75,0.57,120.23
44732.79167,0.58,121.9
44732.83333,0.58,121.9
44732.875,0.58,121.9
44732.91667,0.59,123.59
44732.95833,0.59,123.59
44733,0.59,123.59
44733.04167,0.58,121.9
44733.08333,0.57,120.23
44733.125,0.57,120.23
44733.16667,0.56,118.56
44733.20833,0.54,115.27
44733.25,0.54,115.27
44733.29167,0.53,113.64
44733.33333,0.53,113.64
44733.375,0.53,113.64
44733.41667,0.52,112.02
44733.45833,0.52,112.02
44733.5,0.51,110.42
44733.54167,0.5,108.82
44733.58333,0.48,105.67
44733.625,0.47,104.11
44733.66667,0.45,101.02
44733.70833,0.44,99.5
44733.75,0.43,97.99
44733.79167,0.43,97.99
44733.83333,0.43,97.99
44733.875,0.43,97.99
44733.91667,0.42,96.48
44733.95833,0.42,96.48
44734,0.41,94.99
44734.04167,0.4,93.52
44734.08333,0.39,92.05
44734.125,0.39,92.05
44734.16667,0.39,92.05
44734.20833,0.38,90.59
44734.25,0.37,89.15
44734.29167,0.36,87.72
44734.33333,0.35,86.3
44734.375,0.36,87.72
44734.41667,0.36,87.72
44734.45833,0.36,87.72
44734.5,0.36,87.72
44734.54167,0.36,87.72
44734.58333,0.37,89.15
44734.625,0.37,89.15
44734.66667,0.36,87.72
44734.70833,0.36,87.72
44734.75,0.37,89.15
44734.79167,0.38,90.59
44734.83333,0.39,92.05
44734.875,0.42,96.48
44734.91667,0.45,101.02
44734.95833,0.45,101.02
44735,0.43,97.99
44735.04167,0.42,96.48
44735.08333,0.41,94.99
44735.125,0.4,93.52
44735.16667,0.4,93.52
44735.20833,0.4,93.52
44735.25,0.39,92.05
44735.29167,0.39,92.05
44735.33333,0.39,92.05
44735.375,0.38,90.59
44735.41667,0.38,90.59
44735.45833,0.38,90.59
44735.5,0.38,90.59
44735.54167,0.38,90.59
44735.58333,0.38,90.59
44735.625,0.39,92.05
44735.66667,0.39,92.05
44735.70833,0.39,92.05
44735.75,0.39,92.05
44735.79167,0.4,93.52
44735.83333,0.4,93.52
44735.875,0.41,94.99
44735.91667,0.41,94.99
44735.95833,0.41,94.99
44736,0.41,94.99
44736.04167,0.41,94.99
44736.08333,0.41,94.99
44736.125,0.41,94.99
44736.16667,0.41,94.99
44736.20833,0.4,93.52
44736.25,0.4,93.52
44736.29167,0.39,92.05
44736.33333,0.39,92.05
44736.375,0.39,92.05
44736.41667,0.39,92.05
44736.45833,0.39,92.05
44736.5,0.4,93.52
44736.54167,0.39,92.05
44736.58333,0.39,92.05
44736.625,0.39,92.05
44736.66667,0.39,92.05
44736.70833,0.39,92.05
44736.75,0.38,90.59
44736.79167,0.39,92.05
44736.83333,0.39,92.05
44736.875,0.39,92.05
44736.91667,0.39,92.05
44736.95833,0.4,93.52
44737,0.4,93.52
44737.04167,0.4,93.52
44737.08333,0.4,93.52
44737.125,0.4,93.52
44737.16667,0.41,94.99
44737.20833,0.42,96.48
44737.25,0.43,97.99
44737.29167,0.43,97.99
44737.33333,0.45,101.02
44737.375,0.48,105.67
44737.41667,0.51,110.42
44737.45833,0.53,113.64
44737.5,0.55,116.91
44737.54167,0.57,120.23
44737.58333,0.58,121.9
44737.625,0.57,120.23
44737.66667,0.57,120.23
44737.70833,0.57,120.23
44737.75,0.59,123.59
44737.79167,0.64,132.2
44737.83333,0.7,142.91
44737.875,0.75,152.16
44737.91667,0.77,155.94
44737.95833,0.78,157.85
44738,0.78,157.85
44738.04167,0.78,157.85
44738.08333,0.77,155.94
44738.125,0.77,155.94
44738.16667,0.76,154.05
44738.20833,0.76,154.05
44738.25,0.76,154.05
44738.29167,0.77,155.94
44738.33333,0.78,157.85
44738.375,0.78,157.85
44738.41667,0.79,159.77
44738.45833,0.8,161.7
44738.5,0.8,161.7
44738.54167,0.8,161.7
44738.58333,0.78,157.85
44738.625,0.77,155.94
44738.66667,0.76,154.05
44738.70833,0.75,152.16
44738.75,0.75,152.16
44738.79167,0.75,152.16
44738.83333,0.75,152.16
44738.875,0.75,152.16
44738.91667,0.75,152.16
44738.95833,0.74,150.29
44739,0.72,146.58
44739.04167,0.69,141.1
44739.08333,0.66,135.73
44739.125,0.63,130.46
44739.16667,0.62,128.72
44739.20833,0.62,128.72
44739.25,0.66,135.73
44739.29167,0.76,154.05
44739.33333,0.87,175.54
44739.375,1.03,209.31
44739.41667,1.21,250.84
44739.45833,1.35,285.75
44739.5,1.41,301.4
44739.54167,1.42,304.05
44739.58333,1.55,339.55
44739.625,1.96,464.36
44739.66667,2.24,560.79
44739.70833,2.36,604.9
44739.75,2.52,666.31
44739.79167,2.6,698.13
44739.83333,2.71,743.09
44739.875,2.76,764
44739.91667,2.82,789.46
44739.95833,2.97,854.95
44740,3.23,974.64
44740.04167,3.47,1092.09
44740.08333,3.62,1168.88
44740.125,3.71,1216.21
44740.16667,3.76,1242.91
44740.20833,3.81,1269.9
44740.25,3.83,1280.78
44740.29167,3.83,1280.78
44740.33333,3.82,1275.33
44740.375,3.8,1264.48
44740.41667,3.79,1259.07
44740.45833,3.77,1248.29
44740.5,3.75,1237.55
44740.54167,3.73,1226.86
44740.58333,3.69,1205.61
44740.625,3.64,1179.32
44740.66667,3.57,1142.99
44740.70833,3.48,1097.13
44740.75,3.36,1037.43
44740.79167,3.24,979.4
44740.83333,3.13,927.68
44740.875,3.02,877.36
44740.91667,2.92,832.83
44740.95833,2.82,789.46
44741,2.72,747.25
44741.04167,2.61,702.16
44741.08333,2.52,666.31
44741.125,2.41,623.77
44741.16667,2.32,590.01
44741.20833,2.24,560.79
44741.25,2.16,532.31
44741.29167,2.09,508
44741.33333,2.02,484.25
44741.375,1.96,464.36
44741.41667,1.91,448.09
44741.45833,1.85,428.96
44741.5,1.8,413.33
44741.54167,1.76,401.04
44741.58333,1.73,391.94
44741.625,1.69,379.98
44741.66667,1.66,371.12
44741.70833,1.64,365.28
44741.75,1.62,359.48
44741.79167,1.59,350.87
44741.83333,1.57,345.19
44741.875,1.55,339.55
44741.91667,1.55,339.55
44741.95833,1.53,333.96
44742,1.51,328.42
44742.04167,1.49,322.93
44742.08333,1.47,317.48
44742.125,1.45,312.07
44742.16667,1.43,306.71
44742.20833,1.41,301.4
44742.25,1.4,298.77
44742.29167,1.39,296.14
44742.33333,1.37,290.92
44742.375,1.35,285.75
44742.41667,1.31,275.54
44742.45833,1.28,268.01
44742.5,1.26,263.05
44742.54167,1.25,260.59
44742.58333,1.24,258.13
44742.625,1.23,255.69
44742.66667,1.21,250.84
44742.70833,1.2,248.44
44742.75,1.19,246.04
44742.79167,1.18,243.66
44742.83333,1.16,238.93
44742.875,1.14,234.24
44742.91667,1.13,231.92
44742.95833,1.12,229.61
44743,1.11,227.3
44743.04167,1.09,222.74
44743.08333,1.07,218.21
44743.125,1.06,215.97
44743.16667,1.05,213.74
44743.20833,1.05,213.74
44743.25,1.06,215.97
44743.29167,1.06,215.97
44743.33333,1.05,213.74
44743.375,1.04,211.52
44743.41667,1.03,209.31
44743.45833,1.01,204.92
44743.5,0.99,200.59
44743.54167,0.97,196.3
44743.58333,0.95,192.05
44743.625,0.93,187.86
44743.66667,0.92,185.77
44743.70833,0.91,183.7
44743.75,0.89,179.6
44743.79167,0.89,179.6
44743.83333,0.88,177.56
44743.875,0.88,177.56
44743.91667,0.87,175.54
44743.95833,0.86,173.53
44744,0.85,171.53
44744.04167,0.85,171.53
44744.08333,0.84,169.54
44744.125,0.84,169.54
44744.16667,0.84,169.54
44744.20833,0.84,169.54
44744.25,0.84,169.54
44744.29167,0.85,171.53
44744.33333,0.84,169.54
44744.375,0.83,167.56
44744.41667,0.83,167.56
44744.45833,0.82,165.6
44744.5,0.8,161.7
44744.54167,0.79,159.77
44744.58333,0.77,155.94
44744.625,0.75,152.16
44744.66667,0.74,150.29
44744.70833,0.72,146.58
44744.75,0.71,144.74
44744.79167,0.71,144.74
44744.83333,0.7,142.91
44744.875,0.7,142.91
44744.91667,0.69,141.1
44744.95833,0.69,141.1
44745,0.69,141.1
44745.04167,0.68,139.3
44745.08333,0.68,139.3
44745.125,0.67,137.51
44745.16667,0.67,137.51
44745.20833,0.67,137.51
44745.25,0.67,137.51
44745.29167,0.67,137.51
44745.33333,0.67,137.51
44745.375,0.67,137.51
44745.41667,0.66,135.73
44745.45833,0.65,133.96
44745.5,0.64,132.2
44745.54167,0.64,132.2
44745.58333,0.63,130.46
44745.625,0.62,128.72
44745.66667,0.62,128.72
44745.70833,0.62,128.72
44745.75,0.61,127
44745.79167,0.6,125.29
44745.83333,0.59,123.59
44745.875,0.58,121.9
44745.91667,0.57,120.23
44745.95833,0.56,118.56
44746,0.57,120.23
44746.04167,0.57,120.23
44746.08333,0.57,120.23
44746.125,0.58,121.9
44746.16667,0.58,121.9
44746.20833,0.59,123.59
44746.25,0.59,123.59
44746.29167,0.59,123.59
44746.33333,0.6,125.29
44746.375,0.6,125.29
44746.41667,0.6,125.29
44746.45833,0.6,125.29
44746.5,0.6,125.29
44746.54167,0.6,125.29
44746.58333,0.59,123.59
44746.625,0.58,121.9
44746.66667,0.58,121.9
44746.70833,0.57,120.23
44746.75,0.58,121.9
44746.79167,0.61,127
44746.83333,0.64,132.2
44746.875,0.68,139.3
44746.91667,0.71,144.74
44746.95833,0.75,152.16
44747,0.81,163.64
44747.04167,0.86,173.53
44747.08333,0.86,173.53
44747.125,0.84,169.54
44747.16667,0.81,163.64
44747.20833,0.79,159.77
44747.25,0.77,155.94
44747.29167,0.76,154.05
44747.33333,0.75,152.16
44747.375,0.74,150.29
44747.41667,0.73,148.43
44747.45833,0.71,144.74
44747.5,0.69,141.1
44747.54167,0.67,137.51
44747.58333,0.65,133.96
44747.625,0.63,130.46
44747.66667,0.61,127
44747.70833,0.6,125.29
44747.75,0.67,137.51
44747.79167,0.73,148.43
44747.83333,0.86,173.53
44747.875,0.96,194.17
44747.91667,0.95,192.05
44747.95833,0.92,185.77
44748,0.87,175.54
44748.04167,0.82,165.6
44748.08333,0.79,159.77
44748.125,0.79,159.77
44748.16667,0.82,165.6
44748.20833,0.87,175.54
44748.25,0.9,181.65
44748.29167,0.9,181.65
44748.33333,0.89,179.6
44748.375,0.86,173.53
44748.41667,0.82,165.6
44748.45833,0.78,157.85
44748.5,0.74,150.29
44748.54167,0.69,141.1
44748.58333,0.65,133.96
44748.625,0.62,128.72
44748.66667,0.61,127
44748.70833,0.59,123.59
44748.75,0.58,121.9
44748.79167,0.57,120.23
44748.83333,0.58,121.9
44748.875,0.59,123.59
44748.91667,0.6,125.29
44748.95833,0.6,125.29
44749,0.6,125.29
44749.04167,0.6,125.29
44749.08333,0.59,123.59
44749.125,0.58,121.9
44749.16667,0.57,120.23
44749.20833,0.57,120.23
44749.25,0.56,118.56
44749.29167,0.56,118.56
44749.33333,0.55,116.91
44749.375,0.54,115.27
44749.41667,0.54,115.27
44749.45833,0.54,115.27
44749.5,0.54,115.27
44749.54167,0.54,115.27
44749.58333,0.54,115.27
44749.625,0.53,113.64
44749.66667,0.52,112.02
44749.70833,0.52,112.02
44749.75,0.52,112.02
44749.79167,0.51,110.42
44749.83333,0.51,110.42
44749.875,0.51,110.42
44749.91667,0.51,110.42
44749.95833,0.51,110.42
44750,0.5,108.82
44750.04167,0.5,108.82
44750.08333,0.49,107.24
44750.125,0.49,107.24
44750.16667,0.49,107.24
44750.20833,0.49,107.24
44750.25,0.49,107.24
44750.29167,0.49,107.24
44750.33333,0.49,107.24
44750.375,0.48,105.67
44750.41667,0.48,105.67
44750.45833,0.48,105.67
44750.5,0.48,105.67
44750.54167,0.48,105.67
44750.58333,0.47,104.11
44750.625,0.47,104.11
44750.66667,0.46,102.56
44750.70833,0.44,99.5
44750.75,0.43,97.99
44750.79167,0.43,97.99
44750.83333,0.42,96.48
44750.875,0.42,96.48
44750.91667,0.41,94.99
44750.95833,0.41,94.99
44751,0.41,94.99
44751.04167,0.41,94.99
44751.08333,0.4,93.52
44751.125,0.4,93.52
44751.16667,0.4,93.52
44751.20833,0.4,93.52
44751.25,0.4,93.52
44751.29167,0.41,94.99
44751.33333,0.41,94.99
44751.375,0.41,94.99
44751.41667,0.41,94.99
44751.45833,0.41,94.99
44751.5,0.41,94.99
44751.54167,0.4,93.52
44751.58333,0.4,93.52
44751.625,0.39,92.05
44751.66667,0.39,92.05
44751.70833,0.38,90.59
44751.75,0.37,89.15
44751.79167,0.37,89.15
44751.83333,0.36,87.72
44751.875,0.36,87.72
44751.91667,0.36,87.72
44751.95833,0.37,89.15
44752,0.38,90.59
44752.04167,0.39,92.05
44752.08333,0.39,92.05
44752.125,0.39,92.05
44752.16667,0.38,90.59
44752.20833,0.38,90.59
44752.25,0.37,89.15
44752.29167,0.37,89.15
44752.33333,0.37,89.15
44752.375,0.37,89.15
44752.41667,0.37,89.15
44752.45833,0.36,87.72
44752.5,0.37,89.15
44752.54167,0.37,89.15
44752.58333,0.37,89.15
44752.625,0.37,89.15
44752.66667,0.36,87.72
44752.70833,0.35,86.3
44752.75,0.35,86.3
44752.79167,0.34,84.89
44752.83333,0.34,84.89
44752.875,0.33,83.49
44752.91667,0.33,83.49
44752.95833,0.33,83.49
44753,0.33,83.49
44753.04167,0.33,83.49
44753.08333,0.33,83.49
44753.125,0.34,84.89
44753.16667,0.34,84.89
44753.20833,0.34,84.89
44753.25,0.34,84.89
44753.29167,0.34,84.89
44753.33333,0.34,84.89
44753.375,0.34,84.89
44753.41667,0.34,84.89
44753.45833,0.34,84.89
44753.5,0.33,83.49
44753.54167,0.33,83.49
44753.58333,0.33,83.49
44753.625,0.33,83.49
44753.66667,0.33,83.49
44753.70833,0.33,83.49
44753.75,0.32,82.11
44753.79167,0.32,82.11
44753.83333,0.31,80.73
44753.875,0.31,80.73
44753.91667,0.3,79.37
44753.95833,0.3,79.37
44754,0.3,79.37
44754.04167,0.3,79.37
44754.08333,0.3,79.37
44754.125,0.3,79.37
44754.16667,0.3,79.37
44754.20833,0.3,79.37
44754.25,0.3,79.37
44754.29167,0.3,79.37
44754.33333,0.31,80.73
44754.375,0.31,80.73
44754.41667,0.31,80.73
44754.45833,0.32,82.11
44754.5,0.32,82.11
44754.54167,0.32,82.11
44754.58333,0.31,80.73
44754.625,0.31,80.73
44754.66667,0.3,79.37
44754.70833,0.29,78.02
44754.75,0.29,78.02
44754.79167,0.29,78.02
44754.83333,0.29,78.02
44754.875,0.29,78.02
44754.91667,0.29,78.02
44754.95833,0.29,78.02
44755,0.29,78.02
44755.04167,0.29,78.02
44755.08333,0.3,79.37
44755.125,0.31,80.73
44755.16667,0.33,83.49
44755.20833,0.34,84.89
44755.25,0.36,87.72
44755.29167,0.37,89.15
44755.33333,0.37,89.15
44755.375,0.37,89.15
44755.41667,0.37,89.15
44755.45833,0.37,89.15
44755.5,0.37,89.15
44755.54167,0.37,89.15
44755.58333,0.36,87.72
44755.625,0.35,86.3
44755.66667,0.34,84.89
44755.70833,0.33,83.49
44755.75,0.33,83.49
44755.79167,0.33,83.49
44755.83333,0.34,84.89
44755.875,0.36,87.72
44755.91667,0.39,92.05
44755.95833,0.42,96.48
44756,0.43,97.99
44756.04167,0.45,101.02
44756.08333,0.47,104.11
44756.125,0.49,107.24
44756.16667,0.51,110.42
44756.20833,0.51,110.42
44756.25,0.51,110.42
44756.29167,0.5,108.82
44756.33333,0.49,107.24
44756.375,0.47,104.11
44756.41667,0.45,101.02
44756.45833,0.44,99.5
44756.5,0.43,97.99
44756.54167,0.42,96.48
